사업장명,소재지전체주소,Item1,Item2,Item3,Item4,Item5,Item6,Items,Price,Date
신영사,서울특별시 종로구 신영동 111-1번지 참가정아트빌B-1 ,면세탁,null,정장세탁,흔적제거,null,명품크리닝,"면세탁,null,정장세탁,흔적제거,null,명품크리닝",8000,2020-8-25
럭키크리닝상사,서울특별시 종로구 원서동 102-1번지 ,정장세탁,null,null,운동화세탁,null,null,"정장세탁,null,null,운동화세탁,null,null",4500,2020-9-5
상명세탁,서울특별시 종로구 평창동 289-1번지 ,정장세탁,null,흔적제거,null,null,null,"정장세탁,null,흔적제거,null,null,null",5500,2020-9-7
광명사,서울특별시 종로구 인의동 48-14번지 ,흔적제거,null,흔적제거,정장세탁,드라이크리닝,null,"흔적제거,null,흔적제거,정장세탁,드라이크리닝,null",9000,2020-8-9
반도사,서울특별시 종로구 권농동 158번지 ,명품크리닝,null,null,운동화세탁,null,운동화세탁,"명품크리닝,null,null,운동화세탁,null,운동화세탁",5000,2020-9-18
광미사,서울특별시 종로구 낙원동 188번지 ,흔적제거,null,흔적제거,흔적제거,흔적제거,명품크리닝,"흔적제거,null,흔적제거,흔적제거,흔적제거,명품크리닝",12000,2020-8-3
영남세탁,서울특별시 종로구 숭인동 72-87 ,드라이크리닝,드라이크리닝,정장세탁,null,명품크리닝,운동화세탁,"드라이크리닝,드라이크리닝,정장세탁,null,명품크리닝,운동화세탁",8500,2020-8-15
수도사,서울특별시 종로구 소격동 158-2번지 ,정장세탁,명품크리닝,운동화세탁,null,null,흔적제거,"정장세탁,명품크리닝,운동화세탁,null,null,흔적제거",9000,2020-8-20
서울사,서울특별시 종로구 수송동 58번지 두산위브 지하 106호,흔적제거,드라이크리닝,명품크리닝,null,명품크리닝,null,"흔적제거,드라이크리닝,명품크리닝,null,명품크리닝,null",7500,2020-9-5
동화컴퓨터크리닝,서울특별시 종로구 재동 84-39번지 ,드라이크리닝,명품크리닝,면세탁,흔적제거,null,흔적제거,"드라이크리닝,명품크리닝,면세탁,흔적제거,null,흔적제거",8500,2020-9-23
세탁25,서울특별시 종로구 신교동 57번지 신도빌딩 지하1층 ,면세탁,null,면세탁,면세탁,드라이크리닝,드라이크리닝,"면세탁,null,면세탁,면세탁,드라이크리닝,드라이크리닝",3500,2020-8-26
12호우리세탁,서울특별시 종로구 창신동 703번지 ,정장세탁,운동화세탁,드라이크리닝,면세탁,null,null,"정장세탁,운동화세탁,드라이크리닝,면세탁,null,null",6000,2020-8-12
크린세탁,서울특별시 종로구 명륜3가 1-211번지 1층 ,드라이크리닝,운동화세탁,드라이크리닝,null,드라이크리닝,흔적제거,"드라이크리닝,운동화세탁,드라이크리닝,null,드라이크리닝,흔적제거",7000,2020-9-16
종로사,서울특별시 종로구 인사동 226번지 ,명품크리닝,드라이크리닝,운동화세탁,null,흔적제거,null,"명품크리닝,드라이크리닝,운동화세탁,null,흔적제거,null",7000,2020-9-24
삼성크리닝,서울특별시 종로구 동숭동 129-145번지 ,흔적제거,면세탁,드라이크리닝,null,null,운동화세탁,"흔적제거,면세탁,드라이크리닝,null,null,운동화세탁",5500,2020-8-2
유니드,서울특별시 종로구 혜화동 50-5번지 ,흔적제거,운동화세탁,명품크리닝,null,null,흔적제거,"흔적제거,운동화세탁,명품크리닝,null,null,흔적제거",8500,2020-9-19
랑미사,서울특별시 종로구 충신동 46번지 ,운동화세탁,운동화세탁,null,null,null,드라이크리닝,"운동화세탁,운동화세탁,null,null,null,드라이크리닝",4000,2020-9-13
롯데캐슬세탁소,서울특별시 종로구 숭인동 76번지 롯데캐슬 천지인 지동 125호,정장세탁,null,null,정장세탁,null,null,"정장세탁,null,null,정장세탁,null,null",6000,2020-9-25
혜화사,서울특별시 종로구 혜화동 74-16번지 ,흔적제거,운동화세탁,명품크리닝,null,명품크리닝,null,"흔적제거,운동화세탁,명품크리닝,null,명품크리닝,null",8000,2020-8-26
영화,서울특별시 종로구 종로6가 225번지 ,흔적제거,흔적제거,면세탁,정장세탁,null,정장세탁,"흔적제거,흔적제거,면세탁,정장세탁,null,정장세탁",11500,2020-8-23
세담방,서울특별시 종로구 혜화동 74-6번지 ,흔적제거,면세탁,null,null,null,null,"흔적제거,면세탁,null,null,null,null",3000,2020-8-25
백양사,서울특별시 종로구 숭인동 232-12번지 1층 ,명품크리닝,드라이크리닝,null,null,흔적제거,null,"명품크리닝,드라이크리닝,null,null,흔적제거,null",5500,2020-9-19
남희사,서울특별시 종로구 구기동 56-6번지 ,흔적제거,null,면세탁,드라이크리닝,null,흔적제거,"흔적제거,null,면세탁,드라이크리닝,null,흔적제거",6500,2020-8-12
센트레빌 세탁소,서울특별시 종로구 숭인동 2-1번지 종로 센트레빌 상가 B101호,면세탁,드라이크리닝,정장세탁,null,null,null,"면세탁,드라이크리닝,정장세탁,null,null,null",4500,2020-8-13
해누리 클린,서울특별시 종로구 구기동 105-1번지 로제우스 레포츠센터 지하2층 ,명품크리닝,null,면세탁,null,면세탁,흔적제거,"명품크리닝,null,면세탁,null,면세탁,흔적제거",5500,2020-8-4
광성사,서울특별시 종로구 권농동 183-6번지 ,드라이크리닝,null,null,드라이크리닝,null,null,"드라이크리닝,null,null,드라이크리닝,null,null",2000,2020-8-21
은지네 빨래방,서울특별시 종로구 창신동 640-245번지 ,정장세탁,면세탁,운동화세탁,운동화세탁,null,운동화세탁,"정장세탁,면세탁,운동화세탁,운동화세탁,null,운동화세탁",8000,2020-9-7
무지개세탁소,서울특별시 종로구 부암동 185-10번지 ,흔적제거,흔적제거,정장세탁,면세탁,null,명품크리닝,"흔적제거,흔적제거,정장세탁,면세탁,null,명품크리닝",10500,2020-9-7
영토탈크리닝,서울특별시 종로구 명륜1가 10-19번지 ,흔적제거,null,드라이크리닝,운동화세탁,null,정장세탁,"흔적제거,null,드라이크리닝,운동화세탁,null,정장세탁",8000,2020-9-11
호텔 이비스앰배서더 인사동,서울특별시 종로구 익선동 34-8번지 ,명품크리닝,null,null,null,면세탁,null,"명품크리닝,null,null,null,면세탁,null",2500,2020-8-15
서촌쿨세탁,서울특별시 종로구 옥인동 104번지 ,명품크리닝,흔적제거,null,null,null,흔적제거,"명품크리닝,흔적제거,null,null,null,흔적제거",7000,2020-9-8
백양사,서울특별시 종로구 돈의동 1번지 ,명품크리닝,드라이크리닝,정장세탁,드라이크리닝,흔적제거,null,"명품크리닝,드라이크리닝,정장세탁,드라이크리닝,흔적제거,null",9500,2020-8-21
굿모닝세탁,"서울특별시 종로구 내수동 72번지 경희궁의 아침3단지 B101, B102호 ",운동화세탁,정장세탁,명품크리닝,null,null,null,"운동화세탁,정장세탁,명품크리닝,null,null,null",6500,2020-9-8
충남사,서울특별시 종로구 창신동 142-44번지 ,면세탁,운동화세탁,null,null,null,정장세탁,"면세탁,운동화세탁,null,null,null,정장세탁",5000,2020-8-28
백영사,서울특별시 종로구 부암동 313-1번지 ,드라이크리닝,null,명품크리닝,운동화세탁,명품크리닝,운동화세탁,"드라이크리닝,null,명품크리닝,운동화세탁,명품크리닝,운동화세탁",8000,2020-9-19
클린포뷰티,서울특별시 종로구 명륜1가 10-1번지 1층 ,드라이크리닝,정장세탁,명품크리닝,명품크리닝,드라이크리닝,면세탁,"드라이크리닝,정장세탁,명품크리닝,명품크리닝,드라이크리닝,면세탁",9500,2020-9-4
크린토피아 성북지사,서울특별시 종로구 명륜1가 10-1번지 ,드라이크리닝,명품크리닝,null,null,명품크리닝,면세탁,"드라이크리닝,명품크리닝,null,null,명품크리닝,면세탁",5500,2020-8-21
세종,서울특별시 종로구 당주동 100번지 세종빌딩 지하동 121호,면세탁,정장세탁,null,null,운동화세탁,null,"면세탁,정장세탁,null,null,운동화세탁,null",5000,2020-9-11
백양,서울특별시 종로구 계동 140-24번지 ,면세탁,흔적제거,드라이크리닝,null,운동화세탁,흔적제거,"면세탁,흔적제거,드라이크리닝,null,운동화세탁,흔적제거",8000,2020-9-23
아남세탁소,서울특별시 종로구 명륜2가 4번지 아람아파트 지상동 207호,흔적제거,null,null,면세탁,면세탁,면세탁,"흔적제거,null,null,면세탁,면세탁,면세탁",4000,2020-9-27
한양사,서울특별시 종로구 봉익동 22번지 ,명품크리닝,null,null,면세탁,null,null,"명품크리닝,null,null,면세탁,null,null",2500,2020-8-6
명진사,서울특별시 종로구 창신동 583-66번지 ,명품크리닝,명품크리닝,흔적제거,null,면세탁,null,"명품크리닝,명품크리닝,흔적제거,null,면세탁,null",7000,2020-9-8
신흥,서울특별시 종로구 홍지동 127-27번지 ,운동화세탁,null,null,null,정장세탁,null,"운동화세탁,null,null,null,정장세탁,null",4500,2020-9-11
백광사,서울특별시 종로구 익선동 22-2번지 ,명품크리닝,null,null,운동화세탁,null,면세탁,"명품크리닝,null,null,운동화세탁,null,면세탁",4000,2020-9-9
신광전자크리닝,서울특별시 종로구 숭인동 1047번지 1층 ,흔적제거,흔적제거,null,드라이크리닝,흔적제거,정장세탁,"흔적제거,흔적제거,null,드라이크리닝,흔적제거,정장세탁",11500,2020-8-13
금강세탁,서울특별시 종로구 평창동 64-3번지 ,면세탁,null,드라이크리닝,정장세탁,null,명품크리닝,"면세탁,null,드라이크리닝,정장세탁,null,명품크리닝",6500,2020-9-5
서울세탁소,서울특별시 종로구 내수동 71번지 ,면세탁,null,null,null,명품크리닝,null,"면세탁,null,null,null,명품크리닝,null",2500,2020-9-19
쌍용크리닝,서울특별시 종로구 창신동 702번지 쌍용A상가 3층동 0305호,운동화세탁,null,흔적제거,null,null,null,"운동화세탁,null,흔적제거,null,null,null",4000,2020-8-7
광화문명품세탁,서울특별시 종로구 내수동 75번지 용비어천가 지하 111호 ,흔적제거,명품크리닝,null,드라이크리닝,null,면세탁,"흔적제거,명품크리닝,null,드라이크리닝,null,면세탁",6000,2020-9-10
그린,서울특별시 종로구 평창동 596번지 삼성A)101-101 ,드라이크리닝,명품크리닝,명품크리닝,면세탁,정장세탁,면세탁,"드라이크리닝,명품크리닝,명품크리닝,면세탁,정장세탁,면세탁",9000,2020-9-27
태화세탁,서울특별시 종로구 인사동 194-27번지 ,명품크리닝,흔적제거,드라이크리닝,정장세탁,드라이크리닝,드라이크리닝,"명품크리닝,흔적제거,드라이크리닝,정장세탁,드라이크리닝,드라이크리닝",10500,2020-9-22
현대명품 컴퓨터크리닝,서울특별시 종로구 명륜2가 71-1번지 1층 ,명품크리닝,null,면세탁,운동화세탁,정장세탁,정장세탁,"명품크리닝,null,면세탁,운동화세탁,정장세탁,정장세탁",10000,2020-8-12
백양명품세탁소,서울특별시 종로구 평창동 341번지 ,흔적제거,면세탁,null,null,null,면세탁,"흔적제거,면세탁,null,null,null,면세탁",3500,2020-9-2
신화세탁,서울특별시 종로구 숭인동 63-13번지 1층 ,면세탁,면세탁,null,운동화세탁,정장세탁,null,"면세탁,면세탁,null,운동화세탁,정장세탁,null",5500,2020-9-5
한일사,서울특별시 종로구 낙원동 49번지 1층 ,정장세탁,null,드라이크리닝,명품크리닝,null,null,"정장세탁,null,드라이크리닝,명품크리닝,null,null",6000,2020-9-1
종로타운 세탁소,서울특별시 종로구 종로1가 24번지 르메이에르 종로타운  B105-4 ,운동화세탁,null,흔적제거,드라이크리닝,null,null,"운동화세탁,null,흔적제거,드라이크리닝,null,null",5000,2020-9-1
대지세탁소,서울특별시 종로구 무악동 45-66번지 ,흔적제거,null,null,null,명품크리닝,면세탁,"흔적제거,null,null,null,명품크리닝,면세탁",5000,2020-8-14
동명사,서울특별시 종로구 내수동 84번지 파크팰리스지하104호 ,흔적제거,흔적제거,정장세탁,null,운동화세탁,정장세탁,"흔적제거,흔적제거,정장세탁,null,운동화세탁,정장세탁",12500,2020-9-16
국제,서울특별시 종로구 행촌동 210-119번지 ,운동화세탁,면세탁,null,명품크리닝,명품크리닝,명품크리닝,"운동화세탁,면세탁,null,명품크리닝,명품크리닝,명품크리닝",8000,2020-9-9
포시즌스 호텔 서울(Fourseasons Hotel Seoul),서울특별시 종로구 당주동 29번지 ,면세탁,흔적제거,운동화세탁,면세탁,면세탁,정장세탁,"면세탁,흔적제거,운동화세탁,면세탁,면세탁,정장세탁",8500,2020-9-22
일광세탁소(끝손질),서울특별시 종로구 충신동 22번지 ,드라이크리닝,null,null,드라이크리닝,null,명품크리닝,"드라이크리닝,null,null,드라이크리닝,null,명품크리닝",4000,2020-9-13
세영사,서울특별시 종로구 신영동 240번지 ,면세탁,null,명품크리닝,null,정장세탁,null,"면세탁,null,명품크리닝,null,정장세탁,null",5500,2020-9-3
두산세탁소,서울특별시 종로구 창신동 232번지 두산상가 202호 ,드라이크리닝,null,운동화세탁,null,null,null,"드라이크리닝,null,운동화세탁,null,null,null",2500,2020-9-1
민세탁,서울특별시 종로구 중학동 110-2번지 ,정장세탁,null,null,null,null,null,"정장세탁,null,null,null,null,null",3000,2020-9-22
코인워시24셀프빨래방,서울특별시 종로구 창신동 647-16번지 1층 ,명품크리닝,null,null,null,null,null,"명품크리닝,null,null,null,null,null",2000,2020-9-10
동양파라빌,서울특별시 종로구 숭인동 1388번지 동양파라빌 오피스텔 107호,정장세탁,명품크리닝,드라이크리닝,null,정장세탁,드라이크리닝,"정장세탁,명품크리닝,드라이크리닝,null,정장세탁,드라이크리닝",10000,2020-8-8
주얼리세탁소,서울특별시 종로구 인의동 48-2번지 지하2층 17호 ,흔적제거,운동화세탁,null,null,흔적제거,null,"흔적제거,운동화세탁,null,null,흔적제거,null",6500,2020-9-17
